,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
8109,149173,M B I INTERCORP LTD.,20020331,12,IGAAP,48.5,41.1,7.2,7.2,,41.3,2.2,5.4,3.4,-3.3,-5.0,-12.1065,55.9,,0.0,16.3,3131040.0,,31.3,,,,31.3104,34.0,4.5,55.9,,,51.2,1.1809,1.402,0.1324,12.1,13.3,,2001,48.6,0.8497942386831275,1,0.24897119341563784,1,1.1059322033898304,0,0,0,52.24999999982547,0.0,0.0,0.7715,1,31.3104,0,1.0048661800486618,1.0,1,0.845679012345679,1.1059322033898304,0,4
8116,149319,FUTURISTIC SOLUTIONS LTD.,20020331,12,IGAAP,4.2,2.6,,,,4.2,0.6,3.2,0.9,1.6,0.7,16.6667,61.8,,0.0,6.6,2506820.0,,25.1,,,,25.0682,45.0,9.9,61.8,,,60.45,0.9589,1.2671,0.22,0.0,,,2001,59.1,0.07106598984771574,1,0.0,0,0.19796954314720813,0,0,0,60.44999999982547,0.0,0.0,1.2353,1,25.0682,0,1.6153846153846154,1.7727272727272725,0,0.043993231810490696,0.11167512690355332,0,2
8119,149331,PENINSULA LAND LTD.,20020930,12,IGAAP,2422.9,2380.4,3.4,,3.4,2419.5,-501.6,228.2,-501.6,79.4,-460.7,-19.0411,5443.2,,0.0,421.3,19476900.0,,195.3,,,,194.769,74.3,4223.1,5443.2,,,4861.55,0.615,1.1984,56.8385,448.9,682.6,,2001,5589.6,0.4328574495491627,1,0.08030986117074566,1,0.6815355789294383,0,0,0,5516.399999999826,0.0,0.0,1.6697,0,194.769,0,1.0164258107881028,1.0176124622476554,0,0.4258623157292114,0.6697398117787335,0,2
8122,149335,MORARKA FINANCE LTD.,20020331,12,IGAAP,9.7,0.1,,,,9.7,5.5,9.2,5.5,-1.1,5.5,56.7010,68.3,,0.0,4.0,4502100.0,65300.0,45.0,6.5,,,45.021,63.1,6.5,68.3,,,64.95,0.05,0.375,0.1148,-2.3,-2.3,,2001,63.4,0.1529968454258675,1,-0.0362776025236593,0,0.06389776357827476,1,0,0,65.84999999982584,0.0,0.0,0.439,0,45.021,0,96.99999999999999,40.0,1,0.001577287066246057,0.0015974440894568692,0,3
8125,149368,BLUE COAST HOTELS LTD.,20020331,12,IGAAP,3.3,0.9,,,,3.3,1.4,2.8,2.4,0.2,1.4,42.4242,1515.6,,0.0,45.0,6552800.0,,65.5,,,,65.528,717.3,708.5,1515.6,,,1149.1,0.7695,0.7695,0.9877,13.5,11.3,140.0,2001,784.2,0.0042081101759755156,1,0.017214996174445295,1,0.05379681357334989,0,1,0,1149.899999999826,0.0,0.0,1.916,0,65.528,0,3.6666666666666665,1.5294117647058822,1,0.0011476664116296862,0.03517483964411339,0,4
8128,149369,MOREPEN LABORATORIES LTD.,20020331,12,IGAAP,5199.4,5006.0,,,,5199.4,537.2,1851.2,863.7,1335.8,540.0,10.3858,12024.6,,0.0,453.2,90500000.0,3140000.0,181.0,308.0,,,905.0,4197.6,6328.2,12024.6,,,10985.05,1.0766,1.6428,1.6269999999999998,541.6,726.1,-67.7,2001,10068.3,0.5164128998937259,1,0.05379259656545793,1,0.5486243359727372,0,0,0,11046.449999999826,0.0,0.0,1.4653,1,904.83,0,1.038633639632441,1.0201043656525182,1,0.49720409602415505,0.5378119675253082,0,4
8131,149403,MORGAN INDUSTRIES LTD.,20020331,12,IGAAP,273.9,261.7,11.0,11.0,,262.9,16.5,39.2,25.1,15.7,5.5,2.0921,283.5,,0.0,33.4,15000000.0,,150.0,,,,150.0,85.5,132.3,283.5,,,242.15,1.0357,1.6905,1.5474,-7.7,-0.8,,2001,257.6,1.0205745341614905,1,-0.029891304347826084,0,0.7707838479809976,1,0,0,270.54999999982573,0.0,0.0,1.3328,1,150.0,0,1.0045854031333588,1.002574665293512,1,1.0159161490683228,0.7688044338875692,1,5
8140,149537,MOSER BAER INDIA LTD.,20020331,12,IGAAP,6935.8,6805.6,2.2,2.2,,6933.6,2158.0,3239.8,2200.4,2445.8,2155.9,31.0935,18963.3,,0.0,1405.6,48406472.0,750000.0,484.1,75.0,,,484.0647,9274.9,8141.2,18963.3,,,15148.35,0.5701,1.0125,0.8849,1538.2,1556.2,544.0,2001,11351.0,0.6108360496872522,1,0.1355122896661087,1,0.7480385277795496,0,0,0,15157.149999999827,0.0,0.0,1.5281,0,468.0647,0,1.018808040437287,1.0468043323018328,0,0.599559510175315,0.7145925028172907,0,2
8145,149616,MOTHERSON SUMI SYSTEMS LTD.,20020331,12,IGAAP,3304.9,3245.3,3.9,2.5,1.4,3301.0,169.9,653.3,290.8,389.7,166.0,5.0288,2711.6,,0.0,387.0,15659600.0,,156.6,,,,156.596,901.2,977.7,2711.6,,,2270.65,0.4964,0.7672,1.0849,566.7,600.6,,2001,1874.9,1.7606272334524506,1,0.3022561203264174,1,1.9655729281362402,0,0,0,2293.2499999998277,0.0,0.0,0.8683,0,156.596,0,1.0171632822851508,1.0132440307261512,1,1.7309189823457252,1.9398810834617926,0,3
8148,149705,MOTOR & GENERAL FINANCE LTD.,20020331,12,IGAAP,423.9,74.7,72.3,6.3,66.0,351.6,-269.7,284.5,-269.7,-298.2,-342.0,-97.2696,2636.8,,0.0,559.2,15965000.0,,159.7,,,,159.65,-452.1,1766.3,2636.8,,,2489.85,0.4083,0.4083,,366.1,385.5,,2001,2963.9,0.11862748405816662,1,0.12351968689901818,1,0.11677686876611006,1,1,0,2800.349999999828,0.0,0.0,0.9431,0,159.65,0,4.706827309236948,5.477003942181341,0,0.025203279462869866,0.021321304494004257,1,5
8151,149711,BOSCH LTD.,20021231,12,IGAAP,18089.2,17299.5,307.2,296.0,11.2,17782.0,1350.7,3622.7,2255.7,1534.9,1043.5,5.8683,13272.4,,0.0,3406.7,3205146.0,,320.5,,500.0,500.0,32.0515,7055.0,747.9,13272.4,,,12163.35,1.0919,1.4066,0.106,3666.0,4678.8,-500.0,2001,11054.3,1.6086047963236028,1,0.331635653094271,1,1.68464544946957,0,0,0,12163.349999999828,0.0,0.0,1.4418,0,34.0515,1,1.0278909795080782,1.0232084941608808,1,1.5649566232144958,1.6464341911578093,0,4
8155,149798,MOUNT EVEREST MINERAL WATER LTD. [MERGED],20020331,12,IGAAP,44.8,38.1,6.5,6.5,,38.3,-12.4,0.6,-12.4,-17.0,-17.0,-44.3864,190.6,,0.0,3.3,22669600.0,,226.7,,,,226.696,80.2,76.8,190.6,,,165.25,1.6471,2.6765,0.9576,-4.9,-4.9,,2001,203.5,0.1882063882063882,1,-0.02407862407862408,0,0.19047619047619047,0,0,0,197.04999999982775,0.0,0.0,2.8684,0,226.696,0,1.005249343832021,1.0,1,0.18722358722358723,0.19047619047619047,0,2
8158,149816,MOUNT SHIVALIK INDS. LTD.,20020630,12,IGAAP,511.8,509.9,0.1,0.1,,511.7,15.1,68.8,29.1,42.9,15.0,2.9314,282.5,,0.0,56.5,6046700.0,,60.5,,,,60.467,104.5,77.4,282.5,,,275.55,0.7617,1.0574,0.7407,38.2,41.1,,2001,282.8,1.8094059405940592,1,0.13507779349363508,1,1.0740302043233638,1,0,0,282.64999999982774,0.0,0.0,0.929,1,60.467,0,1.0035301039419495,1.004430905566325,0,1.803041018387553,1.0692922712466688,1,5
8161,149872,MOVILEX IRRIGATION LTD.,20020331,12,IGAAP,342.3,340.8,0.6,0.6,,341.7,-100.7,-29.6,-100.7,-44.6,-80.0,-23.4124,179.1,,0.0,80.1,3491250.0,,34.9,,,,34.9125,-102.4,190.6,179.1,,,221.05,0.2291,0.376,,-25.1,-3.7,,2001,264.7,1.2908953532300718,1,-0.09482432942954289,0,1.3258579680598028,0,0,0,221.89999999982777,0.0,0.0,0.4282,0,34.9125,0,1.0026408450704225,1.004117344312918,0,1.2874952776728372,1.3204213387699626,0,1
8165,149899,MPHASIS LTD.,20020331,12,IGAAP,1894.8,1807.7,22.2,20.4,1.8,1872.6,493.4,634.1,508.6,424.6,471.2,25.1629,9291.2,,0.0,160.7,17142948.0,,171.6,,,,171.4295,9025.7,4.4,9291.2,,,8830.7,4.7041,4.7041,0.0005,367.4,400.5,450.0,2001,8402.4,0.22286489574407312,1,0.0437256022088927,1,2.1919129467045875,0,0,0,8846.799999999826,0.0,0.0,2.1226,1,158.6743,0,1.0359019748852132,1.020553860325868,1,0.21514091212034658,2.1477680227525657,0,4
8168,149974,M R O-TEK REALTY LTD.,20020331,12,IGAAP,848.7,832.2,,,,848.7,57.8,127.2,85.5,100.5,69.5,8.1890,1006.2,,0.0,173.0,20430128.0,,102.2,,,,204.3013,663.1,80.3,1006.2,,,1024.95,1.2376,2.8059,0.1211,149.5,200.1,,2001,1094.3,0.7755642876724848,1,0.13661701544366261,1,1.746245828698554,0,0,0,1050.2499999998263,0.0,0.0,2.1756,1,204.3013,0,1.0198269646719538,1.008512005139324,1,0.7604861555332176,1.7315072302558396,0,4
8174,150059,BOMBAY RAYON FASHIONS LTD.,20020331,12,IGAAP,295.3,295.3,,,,295.3,8.3,19.8,9.4,15.1,8.3,2.8107,148.5,,0.0,81.1,55493.0,,5.6,,,,0.5549,25.0,40.7,148.5,,,121.95,0.5249,0.9259,1.6280000000000001,0.0,,,2001,95.4,3.0953878406708593,1,0.0,0,3.52317880794702,0,0,0,121.94999999982642,0.0,0.0,0.6202,1,0.5549,0,1.0,1.0006269592476489,0,3.0953878406708593,3.5209713024282565,0,2
8180,150128,MUKAND ENGINEERS LTD.,20020331,12,IGAAP,753.7,688.0,14.5,14.5,,739.2,12.6,108.3,23.3,17.0,12.6,1.7045,1236.2,,0.0,253.8,12592700.0,,125.9,,,,125.927,480.9,333.9,1236.2,,,1166.45,1.0229,1.1118,0.6943,-23.2,-7.9,,2001,1097.8,0.6733466933867737,1,-0.021133175441792676,0,0.6534207693060585,1,0,0,1166.9999999998263,0.0,0.0,1.2234,0,125.927,0,1.0744186046511628,1.0691864189622038,1,0.6267079613773001,0.6111382989135754,1,4
8183,150136,MUKAND LTD.,20020331,12,IGAAP,8163.6,7690.5,32.1,22.4,9.7,8131.5,-1126.4,1195.3,-1124.1,395.6,-1051.6,-12.9324,19885.4,,0.0,2961.4,28149268.0,,281.5,,,,281.4927,2137.1,12089.6,19885.4,,,17030.4,0.43,0.6959,5.657,120.2,220.1,109.9,2001,17144.4,0.4742948134667879,1,0.007011035673456055,1,0.4391931803343924,1,0,0,18514.899999999827,0.0,0.0,0.7454,0,281.4927,0,1.0573434757167934,0.8454320219272523,1,0.4485721285084342,0.5194896442805713,0,4
8186,150144,MUKAT PIPES LTD.,20020331,12,IGAAP,324.1,294.7,25.2,25.2,,298.9,-45.7,-5.6,-45.7,-42.8,-69.6,-23.2854,658.4,,0.0,289.4,7830000.0,,78.3,,,,78.3,69.0,264.5,658.4,,,654.05,0.4638,0.732,3.8333,67.6,67.6,,2001,652.9,0.45780364527492723,1,0.1035380609587992,1,1.0461475072105482,0,0,0,655.6499999998268,0.0,0.0,0.754,0,78.3,0,1.0142517814726841,1.0071400238000794,1,0.4513708071680196,1.03873094355171,0,3
8189,150148,MUKERIAN PAPERS LTD.,20020331,12,IGAAP,649.5,646.7,1.1,1.1,,648.4,-443.7,1.6,-443.7,-37.0,-444.7,-68.5842,1905.4,,0.0,277.5,10014887.0,,100.1,,,,100.1489,-507.0,2130.0,1905.4,,,1938.1,0.4026,0.5046,,33.2,33.2,,2001,1982.3,0.32709478888160215,1,0.016748221762599002,1,0.3982829986202667,0,0,0,1943.8499999998269,0.0,0.0,0.5005,1,100.1489,0,1.0026287304778103,1.004381443298969,0,0.3262371992130354,0.3965455567479176,0,3
8201,150468,MULLER & PHIPPS (INDIA) LTD.,20020331,12,IGAAP,377.1,367.7,5.8,0.3,5.5,371.3,3.5,18.8,6.2,2.2,-1.7,-0.4579,176.6,,0.0,77.7,625000.0,,6.3,,,,6.25,32.1,44.8,176.6,,,157.05,0.475,0.7932,1.3956,-20.1,-16.9,,2001,142.9,2.5983205038488455,1,-0.14065780265920225,0,2.2649402390438245,1,0,0,159.7499999998271,0.0,0.0,1.0275,0,6.25,0,1.0097905901550177,1.0019828155981494,1,2.5731280615815253,2.260458167330677,1,4
8204,150573,MULTI ARC INDIA LTD.,20020331,12,IGAAP,180.8,179.2,,,,180.8,-31.7,63.5,-31.7,23.6,-31.6,-17.4779,518.2,,0.0,71.1,5058880.0,,50.6,,,,50.5888,91.2,353.6,518.2,,,456.9,0.9196,1.0325,3.8772,145.5,146.3,,2001,494.5,0.36562184024266936,1,0.2942366026289181,1,0.37659033078880405,0,0,0,506.34999999982705,0.0,0.0,1.3373,0,50.5888,0,1.0089285714285716,1.0011273957158962,1,0.36238624873609704,0.3761662425784563,0,3
8212,150848,SAPTAK CHEM & BUSINESS LTD.,20020630,15,IGAAP,18.7,2.0,15.9,15.9,,2.8,-22.3,-3.9,-22.3,-25.9,-25.2,-900.0000,54.7,,0.0,31.7,10732272.0,,107.3,,,,107.3227,-14.3,28.9,54.7,,,71.3,0.5047,0.5174,,0.3,-1.0,,2001,101.9,0.027477919528949946,1,0.0029440628066732086,1,0.3322884012539185,0,0,0,78.29999999982698,0.0,0.0,0.9806,0,102.3227,0,1.4,1.382608695652174,1,0.01962708537782139,0.24033437826541273,0,3
8217,150968,MUNJAL SHOWA LTD.,20020331,12,IGAAP,3711.1,3685.4,0.2,0.2,,3710.9,250.7,453.4,388.6,378.7,257.3,6.9336,1667.2,,0.0,360.2,7999500.0,,80.0,,,,79.995,862.7,96.3,1667.2,,,1476.25,1.0932,1.3859,0.1116,213.6,320.9,,2001,1285.3,2.887185871002879,1,0.1661868824398973,1,2.3246445497630335,1,0,0,1476.2499999998267,0.0,0.0,1.3737,1,79.995,0,1.0069191946600098,1.0016195472309264,1,2.867346144868902,2.320885765647982,1,6
8230,151022,MURABLACK INDIA LTD.,20020331,12,IGAAP,7.7,0.1,5.7,5.7,,2.0,-141.1,3.3,-141.1,-40.8,-145.8,-7290.0000,481.3,,0.0,63.0,28888000.0,,288.9,,,,288.88,-334.4,635.9,481.3,,,501.45,0.1591,0.16899999999999998,,-0.4,0.0,,2001,522.5,0.003827751196172249,1,-0.0007655502392344498,0,0.019216333883801232,0,0,0,501.8999999998268,0.0,0.0,0.1943,0,288.88,0,20.0,1.015873015873016,1,0.00019138755980861245,0.018916078666866835,0,2
8233,151103,MURLI INDUSTRIES LTD.,20020331,12,IGAAP,1955.1,1951.9,0.1,,0.1,1955.0,31.0,103.8,31.9,64.2,30.9,1.5806,693.6,,0.0,116.4,7140000.0,,71.4,,,,71.4,147.2,411.1,693.6,,,594.6,0.3364,0.9726,2.7928,161.2,162.1,,2001,498.2,3.9241268566840626,1,0.32356483340024084,1,3.8398045770120857,1,0,0,595.8999999998268,0.0,0.0,1.0,0,71.4,0,1.0015881961166042,1.0008713136729221,1,3.9179044560417506,3.836461815376704,1,5
8236,151174,MURUDESHWAR CERAMICS LTD.,20020331,12,IGAAP,922.1,919.4,,,,922.1,28.9,213.5,31.2,100.7,28.9,3.1342,2567.4,,0.0,199.9,15025818.0,,150.3,,,,150.2582,1236.0,854.1,2567.4,,,2339.15,0.2557,1.1106,0.691,178.4,190.3,,2001,2127.5,0.4334195064629847,1,0.08385428907168038,1,0.468572339408108,0,0,0,2347.449999999827,0.0,0.0,1.6872,0,150.2582,0,1.0029366978464216,1.0028428473959519,1,0.432150411280846,0.4672440359173264,0,3
8250,151476,HEIDELBERG CEMENT INDIA LTD.,20020331,12,IGAAP,3926.1,3822.2,74.7,71.1,3.6,3851.4,-199.9,256.0,-273.8,-80.1,-274.6,-7.1299,5201.0,,0.0,1043.1,68719405.0,2500000.0,687.2,250.0,,,687.194,418.2,3325.8,5201.0,,,4561.55,0.4302,0.7639,15.242,363.1,363.1,182.9,2001,5218.5,0.7380281690140845,1,0.06957938104819393,1,0.6508475801496368,1,0,0,5209.749999999827,0.0,0.0,0.6877,1,551.9618,0,1.0076395792998798,1.010919298245614,0,0.7324326913864136,0.6438175443669354,1,5
8254,151512,MYSORE PAPER MILLS LTD.,20020331,12,IGAAP,3344.2,3056.3,215.5,215.5,,3128.7,-348.6,18.1,-348.6,-353.2,-484.8,-15.4953,5091.0,,0.0,1701.9,118844832.0,,1188.4,,,,1188.4483,1244.3,2038.8,5091.0,,,4979.15,0.3293,1.091,1.6385,375.5,375.5,,2001,5041.6,0.6205768010155506,1,0.07448032370675975,1,0.7225645933014354,0,0,0,5066.299999999827,0.0,0.0,1.4559,0,1174.617,0,1.0236887740077871,1.0218697558599037,1,0.6062162805458584,0.7071004784688995,0,3
8257,151513,MYSORE PETRO CHEMICALS LTD.,20020331,12,IGAAP,544.6,534.6,,,,544.6,-145.0,23.9,-145.0,12.4,-92.2,-16.9299,1295.6,,0.0,267.6,6590938.0,,65.9,,,,65.9094,-192.5,922.7,1295.6,,,1160.45,0.1669,0.2759,,-6.1,-58.6,,2001,1394.4,0.3905622489959839,1,-0.004374641422834193,0,0.3618048847799089,1,0,0,1344.999999999827,0.0,0.0,0.1797,1,65.9094,0,1.0187055742611297,1.0371835443037973,0,0.3833907056798623,0.3488340002759763,1,4
8260,151655,N B FOOTWEAR LTD.,20020331,12,IGAAP,1.7,1.2,0.5,0.5,,1.2,-23.3,-5.9,-23.3,-8.8,-23.8,-1983.3333,77.2,,0.0,7.2,4500000.0,,45.0,,,,45.0,-129.6,166.9,77.2,,,80.3,0.2791,0.306,,-11.2,-11.2,,2001,83.4,0.014388489208633093,1,-0.13429256594724218,0,0.0849785407725322,0,0,0,80.29999999982701,0.0,0.0,0.3613,0,45.0,0,1.0,1.0,0,0.014388489208633093,0.0849785407725322,0,1
8264,151714,N C C BLUE WATER PRODUCTS LTD.,20020331,12,IGAAP,65.1,12.8,52.3,52.3,,12.8,35.4,45.0,35.4,-13.3,-16.8,-131.2500,107.9,,0.0,36.8,7750000.0,,77.5,,,,77.5,16.5,54.0,107.9,,,112.7,0.0353,0.0761,3.2727,73.7,73.7,,2001,118.9,0.10765349032800672,1,0.6198486122792263,1,0.28718354430379744,0,1,0,113.39999999982705,0.0,0.0,0.1634,0,77.5,0,1.0,1.0,0,0.10765349032800672,0.28718354430379744,0,3
8271,151756,N C L INDUSTRIES LTD.,20020331,12,IGAAP,743.8,738.3,3.9,2.5,1.4,739.9,27.4,143.7,30.2,95.9,25.7,3.4734,926.9,,0.0,151.4,16234825.0,,162.3,,,,162.3483,245.6,396.1,926.9,,,911.5,0.4415,1.2524,1.6128,199.3,200.0,,2001,904.5,0.8180210060807076,1,0.220342730790492,1,0.6688724192694547,1,0,0,915.699999999827,0.0,0.0,1.1376,1,162.3483,0,1.0021671407287012,1.001188589540412,1,0.8162520729684908,0.668078348332451,1,6
8276,151760,N C L SECCOLOR LTD. [MERGED],20020331,12,IGAAP,254.9,124.1,130.7,130.7,,124.2,118.3,143.7,118.3,-5.2,-11.2,-9.0177,119.2,,0.0,37.6,5163600.0,,51.6,,,,51.636,-9.5,84.7,119.2,,,129.8,0.4048,0.679,,30.9,43.4,,2001,146.3,0.8489405331510594,1,0.21120984278879013,1,0.9036402569593148,0,0,0,132.74999999982697,0.0,0.0,0.5076,1,27.846,0,1.000805801772764,1.0,1,0.8482570061517429,0.9036402569593148,0,4
8284,151876,N D METAL INDS. LTD.,20020331,12,IGAAP,192.6,191.7,0.3,0.3,,192.3,5.8,15.2,7.3,12.8,5.7,2.9641,118.0,,0.0,30.0,2480000.0,,24.8,,,,24.8,44.5,35.5,118.0,,,116.8,0.3256,1.2878,0.7978,0.0,1.5,,2001,115.8,1.6606217616580312,1,0.0,0,1.389025389025389,1,0,0,116.89999999982699,0.0,0.0,1.5637,0,24.8,0,1.0031298904538342,1.0011806375442738,1,1.655440414507772,1.3873873873873874,1,4
8287,151944,N E P C AGRO FOODS LTD.,20021031,12,IGAAP,31.2,30.8,,,,31.2,-109.5,-22.5,-67.7,-67.9,-109.5,-350.9615,1001.4,,0.0,14.3,20471476.0,,204.7,,,,204.7148,269.8,615.6,1001.4,,,990.85,0.48,0.505,2.2817,-17.6,-17.6,,2001,1052.6,0.029640889226676802,1,-0.016720501615048455,0,0.044902801861823494,0,0,0,1026.9999999998267,0.0,0.0,0.7089,0,204.7148,0,1.0129870129870129,1.0040816326530613,1,0.029260877826334793,0.04472027014693803,0,2
8290,151946,N E P C INDIA LTD.,20020331,12,IGAAP,465.5,459.6,0.1,,0.1,465.4,-889.9,-15.2,-190.1,-183.4,-878.2,-188.6979,4565.8,,0.0,221.2,69264638.0,5900000.0,692.6,59.0,,,692.6464,2296.3,1395.8,4565.8,,,4639.85,2.66,7.4403,0.6239,-5.7,2.0,,2001,4738.4,0.09821880803646801,1,-0.001202937700489617,0,0.08294811508727186,1,0,0,4652.099999999828,0.0,0.0,8.261000000000001,0,692.6464,0,1.0126196692776326,1.0009617696561675,1,0.09699476616579437,0.08286841476050051,1,4
8297,151989,N G INDUSTRIES LTD.,20020331,12,IGAAP,54.6,51.1,,,,54.6,11.3,18.3,15.9,12.4,11.3,20.6960,59.3,,0.0,2.0,3350500.0,,33.5,,,,33.505,39.1,,59.3,,,57.35,1.7302,1.8783,0.0,9.1,13.0,,2001,56.2,0.9715302491103203,1,0.16192170818505336,1,0.9769392033542976,0,0,0,57.74999999982793,0.0,0.0,1.6569999999999998,1,32.505,0,1.0684931506849316,1.0378619153674833,1,0.9092526690391459,0.941299790356394,0,4
8300,151997,N G L FINE-CHEM LTD.,20020331,12,IGAAP,9.7,9.4,0.1,0.1,,9.6,1.9,3.1,1.9,1.6,1.8,18.7500,27.7,,0.0,1.2,3000000.0,,30.0,,,,30.0,25.9,,27.7,,,26.2,11.5,12.0833,0.0,7.7,7.6,,2001,26.1,0.36781609195402293,1,0.2950191570881226,1,0.4981132075471698,0,0,0,26.89999999982794,0.0,0.0,15.4545,0,30.0,0,1.0212765957446808,1.0076335877862594,1,0.36015325670498083,0.49433962264150944,0,3
8303,152087,N I I T LTD.,20020930,12,IGAAP,3715.7,3498.9,43.7,43.7,,3672.0,90.9,721.2,90.9,-48.9,47.2,1.2854,9033.0,,0.0,850.4,38650479.0,,386.5,,,,386.5048,6737.5,495.4,9033.0,,,9151.3,1.9367,1.9882,0.0735,174.8,219.4,,2001,9269.6,0.3961335979977561,1,0.018857340122551136,1,0.9388062240718202,0,0,0,9151.299999999828,0.0,0.0,2.296,0,386.5048,0,1.0494726914173025,1.0445411922304084,1,0.37745965305946316,0.8987737688613194,0,3
8309,152640,N R AGARWAL INDS. LTD.,20020331,12,IGAAP,877.9,876.7,0.2,0.2,,877.7,6.0,76.5,11.1,54.2,5.8,0.6608,596.6,,0.0,111.3,6150000.0,850000.0,61.5,8.5,,,61.5,105.9,347.9,596.6,,,610.0,0.737,1.0479,3.5719,62.8,63.8,,2001,628.7,1.3960553523142993,1,0.0998886591379036,1,1.5974874371859298,0,0,0,612.6499999998284,0.0,0.0,0.8495,1,61.5,0,1.0011406410402646,1.0015752993068683,0,1.3944647685700653,1.5949748743718595,0,3
8312,152643,N R B BEARINGS LTD.,20020331,12,IGAAP,1536.6,1507.6,7.4,7.4,,1529.2,91.7,297.6,144.6,165.5,84.4,5.5192,1620.6,,0.0,234.9,9692260.0,,96.9,,,,96.9226,821.0,397.5,1620.6,,,1630.95,0.6915,1.3673,0.4842,370.8,376.3,,2001,1641.3,0.9317004813257784,1,0.22591847925424968,1,0.9392350608321569,0,0,0,1630.9499999998288,0.0,0.0,1.3624,1,96.9226,0,1.0143274078004776,1.0154796511627906,0,0.9185401815633948,0.9249176581299993,0,3
8315,152653,N R C LTD.,20020331,12,IGAAP,3763.1,3730.2,20.1,18.4,1.7,3743.0,-62.4,360.8,-62.4,117.6,-82.5,-2.2041,3414.6,,0.0,562.5,27413316.0,852022.0,274.1,85.2,,,274.1332,264.6,1732.5,3414.6,,,2963.4,0.4016,0.7519,9.6572,305.9,305.9,,2001,3624.8,1.0326086956521738,1,0.08439086294416243,1,1.0602464628023733,0,0,0,3519.699999999829,0.0,0.0,0.7282,1,171.938,0,1.003431451396708,1.0173128576433494,0,1.0290774663429705,1.042202951468127,0,3
8321,153269,NAGA DHUNSERI GROUP LTD.,20020331,12,IGAAP,7.8,0.4,0.1,0.1,,7.7,3.7,3.9,3.7,-2.5,4.8,62.3377,104.2,,0.0,1.6,500000.0,,5.0,,,,5.0,100.3,,104.2,,,103.2,4.5385,5.2564,0.0,-6.0,-6.1,,2001,102.2,0.07534246575342465,1,-0.05870841487279843,0,0.08349514563106795,0,0,0,103.19999999982869,0.0,0.0,15.1,0,5.0,0,19.25,42.99999999999999,0,0.003913894324853229,0.0019417475728155341,1,2
8324,153355,NAGARJUNA AGRI TECH LTD.,20020331,12,IGAAP,48.4,20.2,28.1,28.1,,20.3,13.4,31.6,13.4,-6.2,-14.7,-72.4138,153.6,,0.0,28.8,8753100.0,,87.5,,,,87.531,-15.2,127.2,153.6,,,117.35,0.1783,0.1838,,0.0,,,2001,111.5,0.1820627802690583,1,0.0,0,0.15051020408163265,1,0,0,132.54999999982869,0.0,0.0,0.4839,0,87.531,0,1.004950495049505,1.0,1,0.18116591928251122,0.15051020408163265,1,4
8327,153357,N A C L INDUSTRIES LTD.,20020331,12,IGAAP,1027.8,1008.6,,,,1027.8,49.5,155.1,87.1,112.4,49.5,4.8161,872.8,,0.0,325.1,12795000.0,,128.0,,,,127.95,167.5,266.7,872.8,,,839.75,0.5682,0.8841,1.5922,92.3,94.1,,2001,807.3,1.2731326644370122,1,0.11433172302737521,1,1.0085255066387142,1,0,0,840.0499999998287,0.0,0.0,0.8703,1,85.3,0,1.0190362879238548,1.0066964285714286,1,1.2493496841322929,1.0018169112508735,1,6
8330,153366,N C C LTD.,20020331,12,IGAAP,4427.7,4386.6,12.3,12.3,,4415.4,105.0,365.1,129.2,257.0,119.8,2.7132,3163.4,,0.0,1303.8,9374118.0,,94.1,,,,93.7412,929.7,866.6,3163.4,,,2830.45,0.5024,0.8028,0.9321,383.3,497.3,62.5,2001,2506.5,1.7615798922800716,1,0.15292240175543587,1,1.2233245793210779,1,0,0,2834.9499999998284,0.0,0.0,1.2199,0,73.7412,0,1.006565449322938,1.012151939481732,0,1.7500897666068225,1.208637292092209,1,4
