,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
6857,123026,KREBS BIOCHEMICALS & INDS. LTD.,20010331,12,IGAAP,492.1,490.7,,,,492.1,137.4,244.6,144.7,202.9,140.1,28.4698,1122.1,,0.0,71.1,6000000.0,,60.0,,,,60.0,749.8,253.1,1122.1,,,1116.8,0.7621,2.0434,0.3376,298.5,308.5,,2000,1114.3,0.441622543300727,1,0.2678811810104999,1,0.5013307524800387,0,0,0,1118.2000000000219,0.0,0.0,1.9073,1,60.0,0,1.0028530670470757,1.0031469377874604,0,0.44036614915193395,0.49975804500362936,0,3
6863,123292,KRISHNA ENGINEERING WORKS LTD.,20010331,12,IGAAP,318.8,318.5,0.1,0.1,,318.7,-230.5,-18.5,-230.5,-92.1,-230.5,-72.3251,521.3,,0.0,116.4,13550300.0,,135.5,,,,135.503,-444.9,849.8,521.3,,,556.3,0.2906,0.4973,,47.6,47.6,,2000,592.7,0.5377087902817613,1,0.08031044373207356,1,0.5711468446601942,0,0,0,557.000000000022,0.0,0.0,0.7675,0,135.503,0,1.0006279434850862,1.0018626929217669,0,0.537371351442551,0.5700849514563107,0,2
6868,123298,KRISHNA FILAMENT INDS. LTD.,20010331,12,IGAAP,217.3,216.7,,,,217.3,-883.9,-130.4,-883.9,-527.9,-883.7,-406.6728,2813.9,,0.0,9.0,7786300.0,,77.9,,,,77.863,-350.0,2931.6,2813.9,,,3030.1,0.8991,0.9003,,-160.3,-160.3,,2000,3292.1,0.0660065004100726,1,-0.0486923240484797,0,0.3266110890565039,0,0,0,3053.000000000022,0.0,0.0,0.9583,0,77.863,0,1.0027688047992618,1.0063605969175569,0,0.06582424592205582,0.32454677782188696,0,1
6871,123354,K-LIFESTYLE & INDUSTRIES LTD.,20010331,12,IGAAP,6962.0,6830.4,63.6,62.8,0.8,6898.4,74.1,427.8,75.1,127.5,10.5,0.1522,8808.9,,0.0,175.6,102238296.0,3000000.0,1022.4,30.0,,,1022.383,7525.6,1122.6,8808.9,,,8836.25,4.1187,8.8161,0.1498,110.7,112.7,109.2,2000,8896.6,0.7753973428051165,1,0.012442955735899108,1,0.8642350288480668,0,0,0,8852.750000000022,0.0,0.0,6.9532,1,1022.383,0,1.0099554930897165,1.0048733093780362,1,0.7677539734280511,0.8600437694807348,0,4
6877,123651,KRITI INDUSTRIES (INDIA) LTD.,20010331,12,IGAAP,1765.6,1764.7,,,,1765.6,23.2,101.3,25.4,76.8,23.2,1.3140,677.8,,0.0,72.1,4875440.0,,48.8,,,,48.7544,231.6,365.7,677.8,,,592.05,0.5819,1.2343,1.579,-20.4,-17.7,,2000,510.2,3.4606036848294783,1,-0.03998431987455899,0,3.4518819021861615,1,0,0,594.0000000000225,0.0,0.0,1.0667,1,48.7544,0,1.0005100017000055,1.0024872365492865,0,3.458839670717366,3.4433175569078207,1,4
6880,123696,A D C INDIA COMMUNICATIONS LTD.,20011231,12,IGAAP,475.1,465.3,0.1,,0.1,475.0,35.8,77.8,52.5,59.2,43.5,9.1579,396.3,,0.0,46.4,4600000.0,,46.0,,,,46.0,329.2,,396.3,,,434.7,4.0481,5.2889,0.0,177.7,196.8,,2000,479.9,0.9897895394873932,1,0.37028547614086266,1,1.5704001693838663,0,0,0,438.10000000002253,0.0,0.0,2.4346,1,46.0,0,1.0208467655276166,1.0151929920613194,1,0.969576995207335,1.5468981579504553,0,4
6883,123807,KRYPTON INDUSTRIES LTD.,20010331,12,IGAAP,68.7,53.9,14.6,14.6,,54.1,19.3,30.4,19.3,12.5,4.7,8.6876,73.6,,0.0,9.4,4300400.0,,43.0,,,,43.004,2.6,61.1,73.6,,,71.95,0.2699,1.6319,23.5,13.4,13.4,,2000,71.6,0.755586592178771,1,0.18715083798882684,1,0.6088235294117647,1,0,0,72.60000000002255,0.0,0.0,1.4671,1,43.004,0,1.0037105751391466,1.0122249388753055,0,0.7527932960893855,0.6014705882352941,1,5
6892,123999,K I O C L LTD.,20010331,12,IGAAP,6177.9,5887.1,84.6,84.1,0.5,6093.3,585.0,1275.7,710.0,436.7,508.5,8.3452,11570.6,,0.0,634.2,634513800.0,,6345.1,,,,6345.138000000001,10332.0,,11570.6,,,11328.0,2.1529,3.2755,0.0,996.0,1086.4,,2000,11368.1,0.5359998592552845,1,0.08761358538366129,1,0.5524183414363588,0,0,0,11469.35000000002,0.0,0.0,2.9096,1,6345.138000000001,0,1.0350257342324745,1.0235728623042954,1,0.5178613840483458,0.5396961582126546,0,4
6895,124121,K P T INDUSTRIES LTD.,20010331,12,IGAAP,309.4,304.2,0.2,0.2,,309.2,4.1,52.8,6.5,35.1,4.6,1.4877,419.5,,0.0,89.8,1700000.0,,17.0,,,,17.0,104.2,220.9,419.5,,,401.7,0.9152,1.2189,2.12,24.0,24.0,,2000,384.8,0.8035343035343034,1,0.06237006237006237,1,1.0111843991970175,0,0,0,402.15000000002,0.0,0.0,1.1712,1,17.0,0,1.0164365548980934,1.0303915838690825,0,0.7905405405405405,0.9813593346716375,0,3
6898,124381,KUMAR WIRE CLOTH MFG. CO. LTD.,20010331,12,IGAAP,47.4,47.0,0.2,,0.2,47.2,-50.5,-2.5,-50.5,-36.3,-47.0,-99.5763,76.1,,0.0,29.6,3150000.0,,31.5,,,,31.5,-1.0,37.2,76.1,,,89.0,0.3982,0.6618,,3.9,13.0,,2000,104.2,0.45297504798464494,1,0.03742802303262956,1,0.32401315789473684,1,0,0,90.15000000002,0.0,0.0,0.8325,0,31.5,0,1.0042553191489363,1.0025445292620865,1,0.4510556621880998,0.3231907894736842,1,5
6906,124689,KUNSTSTOFFE INDUSTRIES LTD.,20011231,12,IGAAP,15.4,15.3,,,,15.4,-3.5,0.0,-3.5,-3.6,-3.5,-22.7273,270.9,,0.0,0.5,11850000.0,,118.5,,,,118.5,90.3,140.3,270.9,,,253.3,1.4847,1.6832,1.5537,0.6,0.6,,2000,237.2,0.06492411467116357,1,0.002529510961214165,1,0.0566902876198416,1,0,0,254.05000000002002,0.0,0.0,1.5461,1,118.5,0,1.0065359477124183,1.0,1,0.06450252951096122,0.0566902876198416,1,6
6921,124951,KUTCH SALT & ALLIED INDS. LTD.,20010331,12,IGAAP,28.5,26.3,2.0,,2.0,26.5,0.3,3.2,0.3,-0.2,-1.5,-5.6604,40.6,,0.0,9.4,250000.0,,2.5,,,,2.5,9.3,20.2,40.6,,,38.5,0.4688,0.8125,2.1719999999999997,3.8,4.0,,2000,37.0,0.7162162162162162,1,0.1027027027027027,1,0.5604395604395604,1,0,0,38.80000000002002,0.0,0.0,0.7922,1,2.5,0,1.0076045627376427,1.00990099009901,0,0.7108108108108109,0.554945054945055,1,5
6924,124992,KUWER INDUSTRIES LTD.,20010331,12,IGAAP,182.4,181.0,0.2,0.2,,182.2,9.1,20.4,9.9,13.8,8.9,4.8847,162.2,,0.0,19.3,5095000.0,,51.0,,,,50.95,94.8,47.2,162.2,,,158.9,2.4378,3.0846,0.4979,0.0,,,2000,155.8,1.1694480102695761,1,0.0,0,1.384417808219178,0,0,0,159.00000000002,0.0,0.0,2.1861,1,50.95,0,1.0066298342541435,1.0345489443378117,0,1.1617458279845956,1.3381849315068495,0,2
6930,125016,KWALITY LTD.,20010331,12,IGAAP,91.7,91.6,,,,91.7,-15.2,-4.8,-15.2,-13.5,-15.2,-16.5758,97.1,,0.0,21.0,13200000.0,500000.0,132.0,50.0,,,132.0,57.3,64.9,97.1,,,95.45,0.1476,1.3333,8.8904,-11.4,-11.4,50.0,2000,101.5,0.903448275862069,1,-0.1123152709359606,0,0.8428927680798005,1,0,0,99.30000000001999,0.0,0.0,0.7888,1,127.0,0,1.0010917030567688,1.0,1,0.9024630541871921,0.8428927680798005,1,5
6939,125272,L G BALAKRISHNAN & BROS. LTD.,20010331,12,IGAAP,1968.9,1951.4,,,,1968.9,65.0,252.8,78.0,161.6,65.4,3.3217,1535.4,,0.0,309.5,3930990.0,,39.3,,,,39.3099,615.2,548.8,1535.4,,,1473.35,0.9252,1.9742,0.8921,253.9,266.6,,2000,1445.9,1.3617124282453834,1,0.17559997233556954,1,1.1797905616755067,1,0,0,1490.6500000000199,0.0,0.0,1.6074,1,39.3099,0,1.0089679204673567,1.0058554119079366,1,1.3496092399197732,1.1729226166190672,1,6
6951,125514,L M L LTD.,20010331,12,IGAAP,6426.2,6337.5,27.2,26.1,1.1,6399.0,-412.9,225.5,-412.9,-139.3,-437.4,-6.8354,6093.3,,0.0,2495.5,43655636.0,,436.6,,,,436.5564,1093.2,2218.5,6093.3,,,5739.85,0.2854,0.7548,2.0294,373.3,508.3,,2000,5781.0,1.1069019200830306,1,0.06457360318284035,1,1.2382040212991112,0,0,0,5937.1500000000215,0.0,0.0,0.8711,0,414.3957,0,1.0097041420118342,1.0058950356158403,1,1.0962636222106903,1.2309475416995614,0,3
6954,125585,L N INDUSTRIES INDIA LTD.,20010331,12,IGAAP,388.4,387.5,,,,388.4,15.4,52.7,17.2,40.0,15.4,3.9650,465.5,,0.0,47.9,10400900.0,,104.0,,,,104.009,129.5,283.9,465.5,,,376.95,0.9573,1.5475,2.1923,8.9,9.2,40.0,2000,292.2,1.3292265571526352,1,0.03045859000684463,1,1.648037542662116,0,0,0,378.8500000000211,0.0,0.0,1.0522,1,64.009,0,1.0023225806451612,1.0025953802232026,0,1.3261464750171117,1.6437713310580204,0,3
6957,125799,L W S KNITWEAR LTD.,20010331,12,IGAAP,129.1,128.0,,,,129.1,-76.5,2.1,-76.5,-12.1,-76.2,-59.0240,78.8,,0.0,5.3,5252900.0,,52.5,,,,52.528999999999996,-0.7,73.4,78.8,,,112.8,0.4471,0.5897,,-49.0,4.1,,2000,148.7,0.8681909885675858,1,-0.32952252858103565,0,0.8176678445229683,1,0,0,113.75000000002117,0.0,0.0,1.1189,0,52.528999999999996,0,1.00859375,1.0008650519031144,1,0.8607935440484197,0.8169611307420495,1,4
6960,125839,VERTICAL INDUSTRIES LTD.,20010930,12,IGAAP,73.5,73.3,0.2,0.2,,73.3,-9.1,10.3,-9.1,-2.7,-9.3,-12.6876,156.5,,0.0,30.8,7769000.0,,78.0,,,,77.69,-194.1,312.5,156.5,,,149.35,0.096,0.5831,,32.7,32.5,,2000,158.3,0.4630448515476942,1,0.2065698041692988,1,0.49940617577197144,0,0,0,157.40000000002118,0.0,0.0,0.8418,0,77.69,0,1.0,1.0011904761904762,0,0.4630448515476942,0.498812351543943,0,2
6963,125849,LA OPALA R G LTD.,20010331,12,IGAAP,368.1,364.6,0.3,0.3,,367.8,28.4,62.5,43.3,42.7,28.2,7.6672,366.5,,0.0,28.7,5298766.0,,53.0,,,,52.9877,276.4,44.0,366.5,,,358.0,1.4578,2.3037,0.1592,38.9,52.6,,2000,354.3,1.038103302286198,1,0.10979395992097092,1,1.0910109213105572,0,0,0,360.4000000000212,0.0,0.0,1.9608,1,52.9877,0,1.008776741634668,1.006198347107438,1,1.0290714084109511,1.0842901148137776,0,4
6970,126008,LACTOSE (INDIA) LTD.,20010331,12,IGAAP,89.0,88.8,,,,89.0,-4.9,8.5,-4.9,3.2,-3.6,-4.0449,138.9,,0.0,24.9,5520000.0,,55.2,,,,55.2,58.3,46.3,138.9,,,139.25,0.4865,0.7422,0.7942,12.0,12.0,,2000,139.6,0.6375358166189112,1,0.08595988538681949,1,0.62874251497006,1,0,0,139.25000000002115,0.0,0.0,0.9206,0,55.2,0,1.0022522522522523,1.003584229390681,0,0.6361031518624641,0.626497005988024,1,4
6979,126067,LAFFANS PETROCHEMICALS LTD.,20010930,12,IGAAP,755.5,754.0,,,,755.5,26.0,48.7,37.5,41.7,29.3,3.8782,390.5,,0.0,63.7,8000000.0,,80.0,,,,80.0,212.2,91.7,390.5,,,336.2,2.1778,2.3984,0.4321,21.0,31.3,,2000,287.4,2.628740431454419,1,0.07306889352818373,1,1.9743488555643252,1,0,0,338.95000000002113,0.0,0.0,5.0112,0,80.0,0,1.0019893899204244,1.001000400160064,1,2.6235212247738344,1.9723756906077348,1,5
6982,126122,LAHOTI OVERSEAS LTD.,20010331,12,IGAAP,971.9,967.5,0.1,0.1,,971.8,49.5,61.0,54.4,55.8,49.4,5.0834,328.6,,0.0,8.0,5026500.0,,50.3,,,,50.265,271.7,25.6,328.6,,,302.5,3.636,3.6757,0.0942,2.0,7.6,2.6,2000,279.5,3.4769230769230766,1,0.007155635062611807,1,2.8390204737053395,1,0,0,304.05000000002116,0.0,0.0,4.0505,0,50.265,0,1.0044444444444445,1.0139068100358424,0,3.4615384615384617,2.800080289040546,1,4
6987,126225,LAKHANI INDIA LTD.,20010331,12,IGAAP,733.5,710.8,,,,733.5,9.8,90.2,10.7,34.9,10.9,1.4860,1007.1,,0.0,105.1,14318500.0,,143.2,,,,143.185,577.7,310.2,1007.1,,,1010.1,0.2076,1.6903,0.537,103.0,103.0,,2000,1042.7,0.7034621655317924,1,0.09878200824781816,1,0.6863300155236965,1,0,0,1024.9000000000212,0.0,0.0,1.8623,0,143.185,0,1.0319358469330333,1.0,1,0.6816917617723218,0.6863300155236965,0,4
6992,126336,LAKSHMI AUTO COMPONENTS LTD. [MERGED],20010331,12,IGAAP,860.5,857.6,0.3,0.3,,860.2,108.3,306.3,149.5,204.4,110.4,12.8342,1263.6,,0.0,331.2,13500000.0,,135.0,,,,135.0,593.8,291.6,1263.6,,,1171.7,0.4954,0.6597,0.4911,312.5,335.7,,2000,1085.1,0.7927379964980187,1,0.28799189014837345,1,0.779692917285785,1,0,0,1174.3500000000213,0.0,0.0,0.7513,0,135.0,0,1.0030317164179106,1.0038260425966077,0,0.7903419039719842,0.7767211490837048,1,4
6995,126337,LAKSHMI AUTOMATIC LOOM WORKS LTD.,20010331,12,IGAAP,358.6,354.0,,,,358.6,-134.5,-88.9,-134.5,-45.1,-73.3,-20.4406,328.7,,0.0,253.2,6103988.0,,61.0,,,,61.0399,-132.5,206.9,328.7,,,352.6,0.1778,0.6514,,33.7,33.7,,2000,378.7,0.9469236862952206,1,0.08898864536572486,1,1.2811804008908687,0,0,0,353.7000000000213,0.0,0.0,0.8084,0,61.0399,0,1.0129943502824859,1.0192691029900331,0,0.9347768682334302,1.2569599109131404,0,2
6999,126361,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,20010331,12,IGAAP,220.4,220.0,0.1,,0.1,220.3,12.1,39.2,18.0,22.6,12.2,5.5379,229.8,,0.0,27.1,2458000.0,,24.6,,,,24.58,165.8,25.6,229.8,,,234.8,1.3722,2.2191,0.1544,33.8,39.6,,2000,239.8,0.9186822351959967,1,0.1409507923269391,1,0.7543791358505256,1,0,0,234.80000000002133,0.0,0.0,1.8912,1,24.58,0,1.0013636363636365,1.0015503875968992,0,0.9174311926605504,0.7532113662903854,1,5
7004,126394,LAKSHMI MACHINE WORKS LTD.,20010331,12,IGAAP,5466.8,5411.0,22.6,22.6,,5444.2,286.8,939.2,361.8,520.0,276.0,5.0696,5461.3,,0.0,1728.0,2207357.0,,121.9,,,,22.0736,2670.2,941.0,5461.3,,,5398.25,0.3357,0.7949,0.3524,532.5,601.1,,2000,5335.2,1.0204303493777178,1,0.09980881691408007,1,0.8669542910447761,1,0,0,5398.250000000021,0.0,0.0,1.064,0,12.1917,0,1.0061356496026612,1.0060439312615579,1,1.014207527365422,0.8617459577114427,1,5
7007,126400,LAKSHMI MILLS CO. LTD.,20010331,12,IGAAP,2266.2,2228.7,6.5,1.3,5.2,2259.7,51.1,226.8,54.1,132.9,44.6,1.9737,1169.2,,0.0,280.0,695550.0,,69.6,,,,6.9555,241.4,574.4,1169.2,,,1128.15,0.5002,1.0667,2.3795,264.4,277.2,,2000,1191.2,1.8969946272666216,1,0.2219610476830087,1,1.7172366503814176,1,0,0,1180.2000000000212,0.0,0.0,0.9528,1,6.9555,0,1.0139094539417597,1.015613119075379,0,1.8709704499664201,1.6908374046455816,1,5
7010,126414,LAKSHMI ENERGY & FOODS LTD.,20010331,12,IGAAP,1130.9,1109.1,17.7,13.5,4.2,1113.2,-30.0,86.4,-30.0,13.2,-47.7,-4.2849,1626.1,,0.0,108.3,8643000.0,,86.4,,,,86.43,352.3,650.7,1626.1,,,1135.0,0.0825,1.107,1.847,44.5,44.5,,2000,1674.3,0.6648748730812878,1,0.02657827151645464,1,1.2106327462491846,0,0,0,1650.2000000000216,0.0,0.0,1.1228,0,44.055,0,1.0036966910107294,1.0016190835986831,1,0.662426088514603,1.208675799086758,0,3
7013,126425,LAKSHMI PRECISION SCREWS LTD.,20010331,12,IGAAP,853.0,841.3,5.0,5.0,,848.0,24.7,147.2,33.0,96.1,19.7,2.3231,1058.7,,0.0,166.6,6025000.0,,60.3,,,,60.25,327.1,552.1,1058.7,,,1046.0,0.517,1.3054,1.6879,105.7,113.3,,2000,1045.4,0.8111727568394872,1,0.10110962311077099,1,0.9342568411490858,0,0,0,1052.0500000000216,0.0,0.0,1.2367,1,60.25,0,1.0079638654463332,1.005499205670292,1,0.8047637268031375,0.9291472692176677,0,4
7016,126451,LAKSHMI SYNTHETIC MACHINERY MFRS. LTD.,20010331,12,IGAAP,58.2,53.0,4.5,4.5,,53.7,-58.9,-19.3,-58.9,-17.5,-43.9,-81.7505,219.7,,0.0,69.9,4657500.0,,46.6,,,,46.575,-134.9,283.6,219.7,,,237.75,0.0562,0.7881,,3.9,2.9,,2000,255.8,0.20992963252541047,1,0.015246286161063329,1,0.19768664563617244,1,0,0,237.75000000002157,0.0,0.0,0.8532,0,46.575,0,1.0132075471698114,1.0702087286527513,0,0.2071931196247068,0.18471784086926044,1,4
7025,126781,LAMBODHARA TEXTILES LTD.,20010331,12,IGAAP,139.9,138.8,0.2,0.2,,139.7,2.5,10.0,3.1,4.2,2.5,1.7895,85.9,,0.0,14.3,4379800.0,,43.8,,,,43.798,41.7,26.4,85.9,,,81.05,0.7604,1.5365,0.6331,3.1,3.5,,2000,82.5,1.6933333333333331,1,0.037575757575757575,1,1.6700182815356488,1,0,0,84.20000000002157,0.0,0.0,1.1836,1,43.798,0,1.0064841498559076,1.0010958904109588,1,1.6824242424242426,1.6681901279707494,1,6
7032,126871,SRIKALAHASTHI PIPES LTD.,20010331,12,IGAAP,951.9,947.6,,,,951.9,-94.6,19.1,-94.6,-16.1,-86.9,-9.1291,1321.9,,0.0,432.8,29912379.0,,299.1,,,,299.1238,282.7,571.1,1321.9,,,1279.85,0.7269,1.4709999999999999,2.0202,29.2,29.2,24.0,2000,1287.2,0.7395121193287756,1,0.022684897451833434,1,0.9002228274325327,0,0,0,1304.5500000000216,0.0,0.0,1.6026,0,275.1238,0,1.0045377796538624,1.0040500736377023,1,0.7361715351149782,0.8965915655690353,0,3
7035,126872,LANCO INFRATECH LTD.,20010331,12,IGAAP,876.5,867.8,1.5,1.4,0.1,875.0,22.2,82.2,33.5,57.2,26.6,3.0400,1066.7,,0.0,305.9,7692222.0,,76.9,,,,76.9222,467.5,277.1,1066.7,,,1077.45,0.6081,0.9059999999999999,0.5927,0.0,,,2000,1088.2,0.8040801323286161,1,0.0,0,1.086000247127147,0,0,0,1077.4500000000216,0.0,0.0,0.7523,1,74.9222,0,1.0082968425904586,1.0102298850574711,0,0.7974637015254548,1.0750030890893365,0,2
7038,126918,LANDMARC LEISURE CORPN. LTD.,20010930,12,IGAAP,124.8,114.6,7.8,7.8,,117.0,8.9,42.7,9.0,27.2,1.5,1.2821,618.4,,0.0,98.7,40000000.0,254000.0,400.0,25.4,,,400.0,471.5,71.0,618.4,,,586.55,1.004,1.004,0.1592,59.8,61.0,,2000,557.6,0.20982783357245335,1,0.10724533715925394,1,0.18571688170089046,1,0,0,588.0000000000217,0.0,0.0,0.6398,1,400.0,0,1.0209424083769634,1.4517045454545454,0,0.20552367288378764,0.12793021988006545,1,5
7041,127027,LANYARD FOODS LTD.,20010630,12,IGAAP,1306.6,1074.6,79.7,79.5,0.2,1226.9,-220.0,-28.3,-220.0,-266.8,-299.6,-24.4193,429.2,,0.0,1727.1,5150200.0,2000000.0,51.5,200.0,,,51.501999999999995,-1859.3,690.7,429.2,,,952.7,0.0939,0.146,,-40.7,24.4,,2000,1482.8,0.8274210952252496,1,-0.027448071216617215,0,9.865438731133283,0,0,0,956.0000000000214,0.0,0.0,0.4502,0,51.501999999999995,0,1.1417271542899685,1.0022415551844897,1,0.7247100080927974,9.84337426451778,0,2
7044,127105,LARSEN & TOUBRO INFOTECH LTD.,20010331,12,IGAAP,2408.5,2389.6,0.1,,0.1,2408.4,342.8,537.6,386.9,430.4,342.7,14.2294,1405.0,,0.0,205.7,15000000.0,,150.0,,,,150.0,670.8,356.6,1405.0,,,1178.15,1.1272,1.1275,0.5316,0.0,,,2000,951.3,2.5316934720908235,1,0.0,0,1.6338163324057193,1,0,0,1178.1500000000212,0.0,0.0,1.4363,0,150.0,0,1.0078674255105458,1.0280780146126443,0,2.511931041732366,1.5891948949237118,1,3
7047,127106,LARSEN & TOUBRO LTD.,20010331,12,IGAAP,78675.7,75549.9,533.3,524.9,8.4,78142.4,3150.6,11890.9,3386.6,5314.0,2617.7,3.3499,109265.6,,0.0,23300.2,249051997.0,,2490.5,,,,2490.52,39178.6,42633.9,109265.6,,,104660.6,0.4162,1.0687,1.0882,5615.5,6336.3,1.0,2000,101639.3,0.7688207219057982,1,0.05524929825372666,1,0.5247205890652897,1,0,0,105452.45000000004,0.0,0.0,1.0751,0,2489.5,0,1.0343150685838103,1.02554461732175,1,0.7433138559592598,0.5116506685351421,1,5
7055,127123,ESHA MEDIA RESEARCH LTD.,20010331,12,IGAAP,17.2,16.8,,,,17.2,-7.7,3.8,-7.7,-0.6,-7.7,-44.7674,49.3,,0.0,5.2,3825030.0,,38.3,,,,38.2503,1.7,41.8,49.3,,,50.25,1.2079,1.5149,24.5882,3.0,3.1,,2000,51.2,0.33593749999999994,1,0.05859375,1,0.2981651376146789,1,0,0,50.25000000003202,0.0,0.0,1.6117,0,38.2503,0,1.0238095238095237,1.0051546391752577,1,0.328125,0.2966360856269113,1,5
7058,127130,BOSTON BIO SYSTEMS LTD.,20010331,12,IGAAP,2.5,2.5,,,,2.5,-2.0,2.1,-2.0,0.1,-2.0,-80.0000,77.9,,0.0,0.7,7002200.0,,70.0,,,,70.02199999999999,58.6,17.5,77.9,,,76.85,0.1429,0.1429,0.2986,-1.5,-1.5,,2000,78.3,0.031928480204342274,1,-0.019157088122605366,0,0.026381909547738697,1,0,0,78.10000000003203,0.0,0.0,0.1429,0,70.02199999999999,0,1.0,1.0,0,0.031928480204342274,0.026381909547738697,1,3
7061,127279,KIMIA BIOSCIENCES LTD.,20010331,12,IGAAP,11.7,11.7,,,,11.7,-35.7,-2.1,-35.7,-8.2,-35.1,-300.0000,67.7,,0.0,12.1,6500000.0,,65.0,,,,65.0,-112.5,166.1,67.7,,,68.1,0.1373,0.2022,,1.7,2.3,,2000,73.1,0.1600547195622435,1,0.023255813953488372,1,0.07168458781362007,1,0,0,70.40000000003201,0.0,0.0,0.2343,0,65.0,0,1.0,1.0,0,0.1600547195622435,0.07168458781362007,1,4
7066,127375,LEHAR FOOTWEARS LTD.,20010331,12,IGAAP,124.4,124.3,,,,124.4,3.0,13.5,3.3,10.5,3.0,2.4116,84.6,,0.0,16.6,988350.0,,9.9,,,,9.8835,22.9,44.5,84.6,,,83.4,0.7002,1.2429,1.9432,0.0,,,2000,82.2,1.5133819951338199,1,0.0,0,1.5491480996068152,0,0,0,83.40000000003204,0.0,0.0,1.25,0,9.8835,0,1.000804505229284,1.0016949152542374,0,1.5121654501216544,1.546526867627785,0,1
7070,127807,LEDO TEA CO. LTD.,20010331,12,IGAAP,70.5,67.9,0.4,0.3,0.1,70.1,4.4,8.9,5.1,4.4,4.3,6.1341,58.4,,0.0,8.1,863500.0,,8.6,,,,8.635,39.2,6.1,58.4,,,63.25,0.3228,0.7215,0.1556,7.8,9.0,,2000,68.1,1.0293685756240822,1,0.1145374449339207,1,1.3030821917808217,0,0,0,63.25000000003203,0.0,0.0,0.7441,0,8.635,0,1.03240058910162,1.0269905533063428,1,0.997063142437592,1.268835616438356,0,3
7073,127811,LEE & NEE SOFTWARES (EXPORTS) LTD.,20010331,12,IGAAP,99.6,89.6,,,,99.6,-136.5,33.9,-136.5,-146.4,-136.5,-137.0482,346.9,,0.0,7.6,26694000.0,,266.9,,,,266.94,274.3,1.2,346.9,,,273.2,3.8989999999999996,3.9149,0.0044,-137.8,-27.0,167.0,2000,204.2,0.4877571008814887,1,-0.674828599412341,0,1.5495818399044203,0,0,0,275.550000000032,0.0,0.0,9.5363,0,99.9,0,1.1116071428571428,1.0140734949179044,1,0.4387855044074437,1.5280764635603346,0,2
7088,128358,LIBERTY SHOES LTD.,20010331,9,IGAAP,639.1,631.8,,,,639.1,44.1,101.0,57.2,68.5,44.4,6.9473,706.9,,0.0,41.7,5070000.0,,50.7,,,,50.7,497.3,123.4,706.9,,,742.7,1.2899,3.0074,0.2481,9.2,48.0,,2000,797.8,0.8010779644021059,1,0.011531712208573576,1,1.3162700608743774,0,0,0,752.3500000000321,0.0,0.0,1.8531,1,50.7,0,1.0115542893320673,1.014393858620322,0,0.7919278014539984,1.2975926950747094,0,3
7097,128584,L S INDS. LTD.,20010331,12,IGAAP,47.3,46.4,,,,47.3,-6.2,4.4,-6.2,1.5,-0.7,-1.4799,62.5,,0.0,2.8,5500000.0,,55.0,,,,55.0,9.2,48.3,62.5,,,71.85,0.3684,0.9123,5.25,14.2,14.0,,2000,83.4,0.567146282973621,1,0.1702637889688249,1,0.5314222712238148,1,0,0,72.95000000003213,0.0,0.0,0.6269,1,55.0,0,1.019396551724138,1.0168776371308017,1,0.5563549160671463,0.5226019845644984,1,6
7102,128739,LIME CHEMICALS LTD.,20010331,12,IGAAP,460.3,458.5,0.2,0.2,,460.1,-9.8,22.1,-9.8,9.9,-9.6,-2.0865,376.6,,0.0,61.2,2706276.0,,27.1,,,,27.0628,127.1,184.5,376.6,,,362.5,0.8138,1.0948,1.4516,28.6,29.5,0.1,2000,350.3,1.3134456180416785,1,0.08164430488153011,1,1.3442028985507246,0,0,0,363.4500000000322,0.0,0.0,1.3586,0,27.0628,0,1.0034896401308615,1.004286036544101,0,1.3088781044818727,1.3384661835748792,0,2
