,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
9496,162488,O C L INDIA LTD. [MERGED],20070331,12,IGAAP,9238.0,9003.8,60.1,2.1,58.0,9177.9,775.2,1838.7,1175.8,1274.4,715.1,7.7915,9948.3,,0.0,1200.0,44915345.0,,102.6,,,,449.1535,3641.6,4245.8,9948.3,,,8978.8,0.6792,1.2094,1.1659,1314.4,1621.3,763.7,2006,8087.2,1.1348674448511227,1,0.1625284400039569,1,1.104123153090431,1,0,0,9017.750000000095,0.0,0.0,1.0666,1,360.0,0,1.0193362802372332,1.0292187657739513,0,1.1133395983776833,1.0727779067068925,1,5
9499,162540,O K PLAY INDIA LTD.,20070331,12,IGAAP,429.0,428.1,0.7,0.7,,428.3,116.2,177.0,145.4,148.3,115.6,26.9904,430.0,,0.0,27.1,6107200.0,,155.4,,,,61.071999999999996,340.9,14.0,430.0,,,347.05,3.0769,3.6047,0.0411,60.6,62.3,47.2,2006,264.1,1.621734191594093,1,0.22945853843241196,1,1.613582208101668,1,0,0,347.0500000000944,0.0,0.0,1.2877,1,61.071999999999996,0,1.0004671805652885,1.000246184145741,1,1.6209769026883756,1.6131850675139,1,6
9502,162603,O P G METALS & FINSEC LTD.,20070331,12,IGAAP,1.2,0.5,,,,1.2,0.1,0.3,0.2,-0.5,0.1,8.3333,29.8,,0.0,0.1,2784322.0,10000.0,27.8,1.0,,,27.8432,28.4,1.3,29.8,,,29.1,0.5,0.5,0.0458,-1.2,-1.2,,2006,28.4,0.04225352112676056,1,-0.04225352112676056,0,0.03546099290780142,1,0,0,29.100000000094425,0.0,0.0,15.0,0,15.0,0,2.4,5.0,0,0.017605633802816902,0.007092198581560284,1,3
9508,162878,OBJECTONE INFORMATION SYSTEMS LTD.,20070331,12,IGAAP,38.1,37.8,,,,38.1,1.6,8.9,1.8,1.8,1.8,4.7244,124.6,,0.0,7.6,10511900.0,,105.1,,,,105.119,114.4,1.3,124.6,,,122.2,1.9868,1.9868,0.0114,0.0,,,2006,121.5,0.3135802469135803,1,0.0,0,0.2989949748743719,1,0,0,123.05000000009441,0.0,0.0,1.5694,1,105.119,0,1.0079365079365081,1.002808988764045,1,0.31111111111111106,0.2981574539363484,1,5
9511,162905,OCEAN AGRO (INDIA) LTD.,20070331,12,IGAAP,130.2,130.2,,,,130.2,0.8,25.0,1.2,11.5,0.8,0.6144,309.3,,0.0,10.3,8437900.0,,84.4,,,,84.37899999999999,211.0,75.4,309.3,,,303.9,1.6216,2.2936,0.3573,20.9,20.9,,2006,323.0,0.4030959752321981,1,0.06470588235294117,1,0.5465187923598275,0,0,0,316.1500000000944,0.0,0.0,1.9646,1,84.37899999999999,0,1.0,1.0005640157924423,0,0.4030959752321981,0.5462107208872459,0,3
9522,163050,GUJARAT COTEX LTD.,20070331,12,IGAAP,11.0,11.0,,,,11.0,0.1,1.3,0.1,0.2,0.1,0.9091,36.1,,0.0,0.3,3850000.0,,38.5,,,,38.5,26.7,8.0,36.1,,,33.1,68.3333,68.3333,0.2996,1.2,1.2,,2006,32.6,0.3374233128834356,1,0.03680981595092024,1,0.18042813455657492,1,0,0,34.35000000009442,0.0,0.0,5.1875,1,38.5,0,1.0,1.0,0,0.3374233128834356,0.18042813455657492,1,5
9535,163146,ODYSSEY TECHNOLOGIES LTD.,20070331,12,IGAAP,14.6,14.5,,,,14.6,-13.3,-10.6,-13.3,-12.5,-13.3,-91.0959,22.5,,0.0,12.4,8835550.0,,88.5,,,,88.3555,2.6,5.0,22.5,,,22.55,0.5147,0.5147,1.9231,-2.7,-2.7,0.2,2006,23.3,0.6266094420600858,1,-0.11587982832618027,0,0.7257142857142856,0,0,0,22.90000000009442,0.0,0.0,2.186,0,76.43,0,1.006896551724138,1.0583333333333333,0,0.6223175965665236,0.6857142857142857,0,1
9538,163150,ODYSSEY VIDEO COMMUNICATIONS LTD.,20070331,12,IGAAP,62.1,62.0,0.1,0.1,,62.0,-2.7,1.7,-2.6,0.1,-2.8,-4.5161,39.0,,0.0,26.5,3450300.0,,34.5,,,,34.503,-27.0,39.3,39.0,,,37.7,0.8038,0.8038,,-0.9,-0.9,,2006,36.4,1.7032967032967035,1,-0.024725274725274728,0,1.4921135646687698,1,0,0,37.70000000009441,0.0,0.0,0.8140000000000001,0,34.503,0,1.0,1.0,0,1.7032967032967035,1.4921135646687698,1,3
9541,163226,OIL & NATURAL GAS CORPN. LTD.,20070331,12,IGAAP,637748.5,596869.0,15637.6,10887.0,4750.6,622110.9,156429.2,350378.5,236702.2,206710.7,150866.8,24.2508,1371875.7,,0.0,235523.0,1425933992.0,,21388.9,,,,14259.3399,614098.6,3737.4,1371875.7,,,1254715.35,0.9549,1.0038,0.0061,231539.7,303438.4,,2006,1146358.9,0.5426842326604696,1,0.20197836820562917,1,0.5439139708028813,0,0,0,1259117.2999999998,0.0,0.0,0.8959999999999999,1,14259.3399,0,1.0422905193601946,1.0383031507423972,1,0.5206650377992442,0.5238489071462197,0,4
9544,163228,OIL COUNTRY TUBULAR LTD.,20070331,12,IGAAP,2754.4,2735.5,,,,2754.4,93.3,297.8,112.4,280.8,157.6,5.7218,1896.6,,0.0,646.0,44289530.0,,442.9,,,,442.8953,160.7,604.6,1896.6,,,1283.3,0.3138,1.0334,3.7623,309.3,311.3,,2006,1722.3,1.599256807757069,1,0.1795854380769901,1,1.0232304900181488,1,0,0,1809.449999999907,0.0,0.0,1.1186,0,442.8953,0,1.0069091573752513,1.0014209591474246,1,1.5882831097950416,1.0217785843920144,1,5
9547,163229,OIL INDIA LTD.,20070331,12,IGAAP,60217.3,55633.5,1015.3,323.3,692.0,59202.0,16399.9,29853.7,24825.4,20765.6,15531.7,26.2351,102969.3,,0.0,8131.5,214004400.0,,2140.0,,,,2140.044,68501.4,8140.1,102969.3,,,96588.55,1.6376,1.8016,0.1188,10027.2,17488.0,,2006,90207.8,0.65628471152162,1,0.11115668489864514,1,0.8174308353886393,0,0,0,96588.5499999999,0.0,0.0,2.2686,0,2140.044,0,1.064143007360673,1.0398926265046693,1,0.6167260480800995,0.7860723449268238,0,3
9555,163406,OLYMPIC CARDS LTD.,20070331,12,IGAAP,181.3,180.8,,,,181.3,3.4,17.1,4.6,13.5,3.4,1.8753,135.7,,0.0,22.6,2000000.0,,20.0,,,,20.0,26.4,83.3,135.7,,,132.25,0.1452,0.5786,3.1553,0.0,,,2006,129.0,1.4054263565891474,1,0.0,0,1.278675282714055,1,0,0,132.3499999998923,0.0,0.0,0.6906,0,20.0,0,1.0027654867256637,1.0025332488917036,1,1.4015503875968993,1.2754442649434572,1,4
9558,163418,OLYMPIC MANAGEMENT & FINANCIAL SERVICES LTD.,20070331,12,IGAAP,1.1,0.4,,,,1.1,0.4,0.9,0.4,-0.1,0.4,36.3636,22.2,,0.0,0.3,3006600.0,,30.1,,,,30.066,21.7,,22.2,,,22.5,7.6,7.6,0.0,0.3,0.3,,2006,22.8,0.048245614035087724,1,0.013157894736842105,1,0.015810276679841896,1,0,0,22.499999999892324,0.0,0.0,2.5,1,30.066,0,2.75,1.0,1,0.017543859649122806,0.015810276679841896,1,6
9563,163534,OM METALS INFRAPROJECTS LTD.,20070331,12,IGAAP,970.1,922.5,0.6,0.5,0.1,969.5,235.9,357.1,263.4,265.6,235.3,24.2702,3672.0,,0.0,449.9,56191150.0,,96.3,,,,561.9115,2659.4,426.2,3672.0,,,2471.75,1.7752,1.9632,0.1603,0.0,,,2006,1327.0,0.7305953278070837,1,0.0,0,0.8238321456848773,0,0,0,2499.4999999998927,0.0,0.0,1.0565,1,56.1912,0,1.0509485094850948,1.122437971952535,0,0.6951770911831198,0.7339667458432304,0,2
9566,163701,OMAX AUTOS LTD.,20070331,12,IGAAP,8508.6,8385.1,32.0,27.4,4.6,8476.6,260.3,792.5,386.9,464.8,236.3,2.7877,5040.2,,0.0,932.6,21388213.0,,213.9,,,,213.8821,1333.3,2472.9,5040.2,,,4514.25,0.5156,0.6269,1.8547,450.5,545.1,,2006,3990.5,2.1241949630372137,1,0.11289312116276155,1,2.1283850652271705,0,0,0,4515.349999999893,0.0,0.0,0.6733,0,213.8821,0,1.010912213330789,1.0093007380860959,1,2.1012655055757423,2.1087719298245613,0,3
9569,163705,OMAXE LTD.,20070331,12,IGAAP,9475.7,9408.7,0.5,0.5,,9475.2,1248.3,2696.3,1692.1,2709.1,1384.9,14.6161,18990.5,,0.0,6439.7,77476740.0,,1549.5,,,,774.7674,3142.3,9140.9,18990.5,,,15400.1,0.0907,1.1979,2.909,-3792.6,-3116.3,,2006,11880.1,0.7975690440316159,1,-0.3192397370392505,0,1.4820257056541712,0,0,0,15435.299999999894,0.0,0.0,1.2587,0,132.0548,0,1.0070679264935645,1.0047385323880507,1,0.7919714480517841,1.4750361988523621,0,2
9575,163753,OMEGA INTERACTIVE TECHNOLOGIES LTD.,20070331,12,IGAAP,0.3,0.3,,,,0.3,-0.1,0.1,-0.1,0.0,-0.1,-33.3333,76.1,,0.0,0.1,5000000.0,,50.0,,,,50.0,66.0,,76.1,,,76.15,1.5743,1.5743,0.0,-0.2,-0.2,,2006,76.2,0.003937007874015748,1,-0.0026246719160104987,0,0.002600780234070221,1,0,0,76.14999999989558,0.0,0.0,1.5644,1,50.0,0,1.0,1.0,0,0.003937007874015748,0.002600780234070221,1,4
9587,163906,OMNI AX`S SOFTWARE LTD.,20070331,12,IGAAP,12.8,7.7,,,,12.8,-1.1,1.2,-1.3,-5.7,-0.9,-7.0312,225.7,,0.0,7.0,17218759.0,,172.2,,,,172.1876,213.6,,225.7,,,237.5,0.41100000000000003,1.3288,0.0,-44.7,-44.7,,2006,252.8,0.05063291139240506,1,-0.17681962025316456,0,0.08311575282854657,0,0,0,239.2499999998956,0.0,0.0,0.7333,1,172.1876,0,1.6623376623376624,1.2088607594936709,1,0.03045886075949367,0.06875543951261967,0,3
9590,163916,OMNI DYE-CHEM EXPORTS LTD.,20070331,12,IGAAP,55.1,54.4,,,,55.1,-1.9,1.6,-2.3,-1.7,-1.9,-3.4483,86.4,,0.0,14.0,7605000.0,,76.1,,,,76.05,54.2,18.0,86.4,,,84.6,0.6639,1.0966,0.3321,0.0,,,2006,82.8,0.6654589371980677,1,0.0,0,0.7609841827768014,0,0,0,84.59999999989563,0.0,0.0,1.1014,0,76.05,0,1.0128676470588236,1.0046403712296983,1,0.6570048309178744,0.757469244288225,0,2
9593,163972,OMNITECH INFOSOLUTIONS LTD.,20070331,12,IGAAP,777.2,775.0,0.7,,0.7,776.5,121.8,179.9,134.8,147.2,121.3,15.6214,522.4,,0.0,31.7,6049630.0,,94.1,,,,60.4963,305.4,135.7,522.4,,,416.95,1.6694,1.8144,0.4443,73.9,85.8,34.2,2006,316.0,2.4572784810126582,1,0.2338607594936709,1,1.9673083908463493,1,0,0,419.1999999998957,0.0,0.0,2.0186,0,60.4963,0,1.0019354838709678,1.001109057301294,1,2.4525316455696204,1.965128950236106,1,5
9596,163976,OMNITEX INDUSTRIES (INDIA) LTD.,20070331,12,IGAAP,1.7,1.1,0.2,0.2,,1.5,-12.6,-16.5,-17.1,-1.8,2.9,193.3333,34.7,,0.0,1.1,4204100.0,,42.0,,,,42.041000000000004,33.4,,34.7,,,56.55,1.5385,1.5385,0.0,-5.5,-5.4,,2006,78.4,0.019132653061224487,1,-0.07015306122448979,0,0.12793733681462144,0,0,0,56.549999999895704,0.0,0.0,0.6538,1,42.041000000000004,0,1.3636363636363635,1.005128205128205,1,0.01403061224489796,0.1272845953002611,0,3
9599,164111,SAKA LTD.,20070331,12,IGAAP,96.2,2.0,94.1,27.2,66.9,2.1,56.4,89.0,62.4,-25.4,-37.5,-1785.7143,21.4,,0.0,32.9,9676767.0,,96.8,,,,96.7677,-17.6,,21.4,,,35.35,0.2179,0.2179,,-7.8,-1.7,,2006,58.4,0.035958904109589046,1,-0.13356164383561644,0,0.05629477993858751,0,0,0,39.899999999895705,0.0,0.0,0.2658,0,96.7677,0,1.05,1.0185185185185184,1,0.03424657534246575,0.05527123848515865,0,2
9603,164173,VIRGO GLOBAL LTD.,20070331,12,IGAAP,5.2,0.5,3.7,1.5,2.2,1.5,-0.6,2.8,-0.1,-4.1,-4.3,-286.6667,35.0,,0.0,0.7,10504300.0,,105.0,,,,105.04299999999999,4.2,26.3,35.0,,,33.9,3.0833,3.0833,6.2619,-88.6,-92.5,0.1,2006,39.4,0.03807106598984772,1,-2.248730964467005,0,0.05157593123209169,0,0,0,37.199999999895695,0.0,0.0,0.2927,1,105.04299999999999,0,3.0,1.8,1,0.012690355329949238,0.02865329512893983,0,3
9608,164219,ONTRACK SYSTEMS LTD.,20070331,12,IGAAP,342.4,340.4,0.2,,0.2,342.2,11.6,48.4,15.2,24.0,12.3,3.5944,330.5,,0.0,36.3,75003000.0,,75.0,,,,750.03,128.0,144.2,330.5,,,278.15,1.0241,1.2156,1.1266,3.8,7.7,,2006,227.7,1.502854633289416,1,0.01668862538427756,1,1.5486257928118394,0,0,0,279.09999999989566,0.0,0.0,1.3949,0,50.001999999999995,0,1.0052878965922445,1.0017094017094017,1,1.494949494949495,1.5459830866807611,0,3
9611,164242,ONWARD TECHNOLOGIES LTD.,20070331,12,IGAAP,345.9,337.4,,,,345.9,7.9,69.3,15.1,27.7,9.7,2.8043,943.3,,0.0,60.8,13177070.0,,132.4,,,,131.7707,603.4,241.9,943.3,,,895.8,2.0427,2.0427,0.4009,3.2,6.3,3.0,2006,849.0,0.40742049469964664,1,0.0037691401648998826,1,0.46502724193785894,0,0,0,896.1499999998957,0.0,0.0,1.5329,1,124.9082,0,1.0251926496739774,1.0266579973992198,0,0.3974087161366313,0.4529524370490355,0,3
9618,164456,OPTO CIRCUITS (INDIA) LTD.,20070331,12,IGAAP,2043.1,2016.4,,,,2043.1,721.8,811.7,731.5,775.1,727.8,35.6223,3205.6,,0.0,206.4,27070190.0,,618.8,,,,270.7019,2110.3,492.5,3205.6,,,2416.7,1.4898,1.9387,0.2334,-314.7,-297.3,1080.0,2006,1643.4,1.24321528538396,1,-0.19149324571011317,0,1.314237668161435,0,0,0,2424.4999999998954,0.0,0.0,1.6285,1,181.3409,0,1.0132414203531044,1.0102550844536367,1,1.2269684799805283,1.3008968609865472,0,3
9624,164563,ORBIT EXPORTS LTD.,20070331,12,IGAAP,273.1,272.1,0.9,0.3,0.6,272.2,7.8,27.4,8.1,20.6,9.5,3.4901,205.9,,0.0,19.5,3520700.0,,35.2,,,,35.207,53.8,127.1,205.9,,,187.6,0.3312,1.1852,2.3625,-20.4,-19.0,,2006,174.8,1.55720823798627,1,-0.11670480549199083,0,1.430909090909091,1,0,0,190.3499999998955,0.0,0.0,1.075,1,35.207,0,1.000367511944138,1.0004237288135593,0,1.5566361556064074,1.4303030303030304,1,4
9627,164629,ORCHID PHARMA LTD.,20070331,12,IGAAP,9641.3,9341.9,55.8,,55.8,9585.5,966.3,3100.5,1105.9,1809.7,915.2,9.5478,29491.6,,0.0,2132.8,64618182.0,,658.2,,,,646.1818,5113.8,16319.2,29491.6,,,25858.3,0.4914,1.0883,3.1912,1085.6,1107.7,10.0,2006,22225.0,0.4312935883014623,1,0.048845894263217095,1,0.48013615392060915,0,0,0,25858.29999999989,0.0,0.0,1.2794,0,341.3192,0,1.0260760658966592,1.0109943612853551,1,0.42033295838020246,0.47491476936644333,0,3
9630,164646,TATA CONSULTANCY SERVICES LTD.,20070331,12,IGAAP,151612.3,149446.4,25.9,25.9,,151586.4,37572.9,45306.7,41732.7,39606.2,37552.1,24.7727,107742.8,,0.0,16395.0,489305249.0,,978.6,,,,4893.0525,80589.9,507.4,107742.8,,,91315.55,1.7901,1.7953,0.0063,35512.6,39153.5,,2006,74888.3,2.024166658877288,1,0.47420758649882555,1,2.361921865167553,0,0,0,91315.5499999999,0.0,0.0,1.8939,0,4801.1481,0,1.0143195152241875,1.0051987315913475,1,1.9955907665149295,2.3497063724188685,0,3
9636,164675,SAIANAND COMMERCIAL LTD.,20070331,12,IGAAP,18.2,16.9,,,,18.2,0.4,0.9,0.7,-0.5,0.4,2.1978,36.6,,0.0,9.5,960000.0,,9.6,,,,9.6,26.8,,36.6,,,50.15,0.6633,1.449,0.0,1.2,1.2,,2006,63.7,0.2857142857142857,1,0.018838304552590265,1,0.07174231332357248,1,0,0,50.14999999989086,0.0,0.0,1.0027,1,9.6,0,1.0769230769230769,1.4411764705882355,0,0.26530612244897955,0.04978038067349927,1,5
9639,164698,ORGANIC COATINGS LTD.,20070331,12,IGAAP,379.2,378.0,0.5,0.1,0.4,378.7,-4.0,11.3,-2.8,4.3,-4.2,-1.1091,338.0,,0.0,76.9,6000000.0,,60.0,,,,60.0,141.5,108.3,338.0,,,314.15,0.9172,1.3472,0.7654,-15.8,-13.8,,2006,294.1,1.287657259435566,1,-0.0537232233934036,0,1.3664878250103178,0,0,0,316.0499999998908,0.0,0.0,1.5928,0,50.0,0,1.0018518518518518,1.0021186440677967,0,1.2852771166269976,1.363598844407759,0,1
9642,164740,ORIENT ABRASIVES LTD.,20070331,12,IGAAP,2417.3,2202.4,204.2,2.0,202.2,2213.1,255.0,426.2,332.5,155.5,52.6,2.3768,1792.0,,0.0,308.2,59839600.0,,59.8,,,,598.396,783.0,600.5,1792.0,,,1500.2,0.4817,0.9219,0.7669,-7.1,270.8,,2006,1208.4,1.8314299900695132,1,-0.005875537901357166,0,1.7592353158478022,1,0,0,1500.1999999998907,0.0,0.0,1.3351,0,59.8396,0,1.004858336360334,1.003054078247591,1,1.8225753061900032,1.7538788326560768,1,4
9645,164751,ORIENT BEVERAGES LTD.,20070331,12,IGAAP,118.1,104.0,0.2,0.2,,117.9,3.8,21.8,6.1,-0.3,4.0,3.3927,234.4,,0.0,63.2,2162400.0,,21.6,,,,21.624000000000002,114.5,42.6,234.4,,,224.85,0.2289,0.3611,0.3721,13.7,15.0,,2006,215.5,0.5470997679814386,1,0.06357308584686774,1,0.31803278688524594,1,0,0,224.94999999989062,0.0,0.0,0.4066,0,21.624000000000002,0,1.1336538461538461,1.1001890359168243,1,0.48259860788863107,0.2890710382513661,1,5
9648,164762,ORIENT BELL LTD.,20070331,12,IGAAP,1996.9,1989.1,1.9,1.3,0.6,1995.0,114.1,307.5,170.8,215.3,115.2,5.7744,1572.2,,0.0,338.2,4680000.0,,105.3,,,,46.8,460.1,568.6,1572.2,,,1376.25,0.5512,0.8859,1.2358,151.7,229.0,,2006,1180.3,1.6902482419723799,1,0.12852664576802508,1,1.2041407514697111,1,0,0,1376.2499999998909,0.0,0.0,0.8977,0,46.8,0,1.002966165602534,1.0054780876494025,0,1.6852495128357197,1.1975803016102922,1,4
9651,164764,UNIFRAX INDIA PVT. LTD.,20071231,12,IGAAP,476.7,466.2,,,,476.7,108.3,172.2,160.6,152.5,108.4,22.7397,456.7,,0.0,34.8,1482779.0,,14.5,,10.6,10.6,14.8278,399.0,,456.7,,,401.2,9.5546,10.6954,0.0,100.6,154.9,,2006,345.7,1.37894127856523,1,0.2910037604859705,1,0.9081304547542489,1,0,0,401.19999999989096,0.0,0.0,4.7244,1,17.3097,1,1.0225225225225225,1.0432717678100263,0,1.3485681226496964,0.8704639412034911,1,6
9656,164810,ORIENT INFORMATION TECHNOLOGY LTD. [MERGED],20070331,12,IGAAP,112.6,108.8,,,,112.6,-144.1,26.0,-144.1,-40.3,-144.1,-127.9751,764.6,,0.0,35.1,17847468.0,,178.5,,,,178.4747,659.8,67.6,764.6,,,785.8,0.4032,0.4032,0.1025,84.8,84.8,,2006,807.0,0.13952912019826516,1,0.10508054522924411,1,0.22453459782226906,0,0,0,785.7999999998909,0.0,0.0,17.3889,0,178.4747,0,1.0349264705882353,1.0003912363067293,1,0.13482032218091697,0.2244467860906217,0,3
9659,164832,ORIENT PAPER & INDS. LTD.,20070331,12,IGAAP,12974.7,12585.8,272.9,268.4,4.5,12701.8,1306.8,2886.1,2195.2,2341.1,1152.4,9.0727,7407.5,,0.0,1847.8,14837610.0,2000000.0,148.4,200.0,,,148.3761,1511.9,3240.4,7407.5,,,7075.35,0.5437,0.8524,2.47,2319.7,2548.9,,2006,7224.6,1.758131938100379,1,0.3210835201948896,1,1.4064125371756047,1,0,0,7316.04999999989,0.0,0.0,0.7763,1,148.3761,0,1.0092167363218865,1.0152138964043445,0,1.7420756858511195,1.3853361761071201,1,5
9662,164839,ORIENT PRESS LTD.,20070331,12,IGAAP,1151.6,1131.6,9.4,3.4,6.0,1142.2,14.8,126.3,15.7,29.1,5.5,0.4815,744.9,,0.0,267.9,6150000.0,160000.0,61.5,16.0,,,61.5,-436.6,861.7,744.9,,,701.55,0.5176,0.6322,,95.0,94.6,,2006,658.2,1.7353388027955028,1,0.14433302947432392,1,1.4293062516486414,1,0,0,701.5499999998907,0.0,0.0,0.5965,1,61.5,0,1.0093672675857195,1.0037977028529086,1,1.7192342752962624,1.4238987074650487,1,6
9673,164895,ORIENTAL CARBON & CHEMICALS LTD.,20070331,12,IGAAP,711.9,695.6,3.2,2.2,1.0,708.7,42.3,122.7,49.5,64.1,42.6,6.0110,1012.9,,0.0,85.2,9194814.0,,92.0,,,,91.9481,562.4,264.8,1012.9,,,994.1,0.5358,1.0986,0.4708,71.8,70.6,,2006,1007.1,0.7037037037037037,1,0.07129381392115976,1,0.6523799030409873,1,0,0,1009.9999999998909,0.0,0.0,0.9832,1,91.9481,0,1.0188326624496837,1.0083446866485013,1,0.6906960579882832,0.6469810489202292,1,6
9676,164907,ORICON ENTERPRISES LTD.,20070630,12,IGAAP,535.1,439.3,23.0,21.5,1.5,512.1,53.1,122.2,57.3,-15.0,30.5,5.9559,1497.4,,0.0,205.7,5368197.0,,96.4,,,,53.681999999999995,893.4,316.4,1497.4,,,1376.05,0.6835,0.7395,0.3542,-105.1,-90.7,,2006,1316.4,0.3890154968094804,1,-0.07983895472500759,0,0.6379310344827587,0,0,0,1406.899999999891,0.0,0.0,0.6542,1,53.681999999999995,0,1.1657181880264056,1.0072800685182919,1,0.33371315709510785,0.6333204184424641,0,3
9679,164948,ORIENTAL HOTELS LTD.,20070331,12,IGAAP,1966.1,1917.5,2.1,1.3,0.8,1964.0,379.2,710.0,581.0,541.5,384.1,19.5570,4033.2,,0.0,305.0,17859918.0,,178.6,,,,178.5992,2387.7,17.5,4033.2,,,3409.15,0.8962,0.9247,0.0073,481.0,708.4,,2006,2785.1,0.7051811425083481,1,0.17270475027826648,1,0.6396361968816875,1,0,0,3409.149999999892,0.0,0.0,1.3402,0,178.5992,0,1.0242503259452411,1.024984690753215,0,0.6884851531363326,0.6240446346682971,1,4
9687,165020,ORIENTAL VENEER PRODUCTS LTD.,20070331,12,IGAAP,237.4,229.0,0.7,0.7,,236.7,1.8,7.9,1.0,-5.4,1.1,0.4647,294.2,,0.0,63.6,5390300.0,,53.9,,,,53.903,140.0,77.3,294.2,,,289.6,1.9497,2.0745,0.5521,40.1,41.1,,2006,285.0,0.8305263157894737,1,0.1407017543859649,1,0.7035809018567638,1,0,0,289.5999999998924,0.0,0.0,2.2682,0,53.903,0,1.0336244541484716,1.0305973773676542,1,0.8035087719298246,0.6826923076923077,1,5
9690,165049,ORIND EXPORTS LTD.,20070331,12,IGAAP,9.2,3.6,,,,9.2,0.3,1.0,0.6,-4.6,0.4,4.3478,229.5,,0.0,16.0,14616600.0,,146.2,,,,146.166,210.5,,229.5,,,251.5,1.7151,1.7151,0.0,-0.6,-0.2,,2006,273.5,0.033638025594149905,1,-0.0021937842778793418,0,0.04333470903838217,0,0,0,251.49999999989242,0.0,0.0,0.4436,1,146.166,0,2.5555555555555554,2.1875,1,0.013162705667276052,0.01981015270326042,0,3
9697,165167,ORISSA INDUSTRIES LTD.,20070331,12,IGAAP,179.5,155.5,10.7,10.7,,168.8,-184.2,-161.8,-182.8,-189.2,-194.9,-115.4621,371.9,,0.0,1267.9,7277550.0,,72.8,,,,72.7755,-1180.2,271.3,371.9,,,340.25,0.0527,0.1494,,25.5,18.4,,2006,329.7,0.5119805884137095,1,0.07734303912647862,1,0.6767617938264415,0,0,0,350.79999999989246,0.0,0.0,0.1525,0,72.7755,0,1.0855305466237943,1.006060606060606,1,0.4716408856536245,0.6726849155503786,0,3
9700,165172,ORISSA MINERALS DEVELOPMENT CO. LTD.,20070331,12,IGAAP,3378.2,2999.6,6.5,6.5,,3371.7,1734.7,2633.5,2590.1,2216.5,1732.8,51.3925,8482.9,,0.0,742.8,600000.0,,6.0,,,,6.0,4591.9,,8482.9,,,7242.05,2.0553,2.0921,0.0,1296.9,2295.3,,2006,6010.9,0.5609309753946996,1,0.21575803956146336,1,0.5942263178582348,0,0,0,7246.899999999893,0.0,0.0,1.9902,1,6.0,0,1.1240498733164421,1.0766369930761621,1,0.4990267680380642,0.5519282002008997,0,4
9705,165191,ORISSA SPONGE IRON & STEEL LTD.,20070331,12,IGAAP,982.1,960.8,,,,982.1,-187.0,-128.8,-323.5,-197.9,-187.0,-19.0408,3787.7,,0.0,626.4,13090000.0,,145.0,,,,130.9,302.0,2566.9,3787.7,,,3461.15,0.2245,0.5954,8.4997,88.1,88.4,58.0,2006,3313.2,0.2964203790897018,1,0.026590607267898105,1,0.7739063530446253,0,0,0,3550.4499999998925,0.0,0.0,0.9281,0,119.0108,0,1.0221690258118235,1.0684370257966616,0,0.2899915489556924,0.7243350186854254,0,2
9710,165319,ORTIN LABORATORIES LTD.,20070331,12,IGAAP,118.4,117.9,,,,118.4,3.5,7.6,4.4,5.8,3.8,3.2095,97.9,,0.0,6.3,5458000.0,,54.6,,,,54.58,51.7,28.8,97.9,,,80.0,1.317,1.6282,0.5571,-14.7,-13.5,7.3,2006,71.7,1.6513249651324966,1,-0.20502092050209203,0,1.9555895865237367,0,0,0,84.79999999989269,0.0,0.0,2.104,0,54.58,0,1.0042408821034776,1.0047206923682142,0,1.6443514644351465,1.9464012251148546,0,1
9713,165356,OSCAR GLOBAL LTD.,20070331,12,IGAAP,61.2,61.2,,,,61.2,0.6,3.5,0.9,2.9,0.8,1.3072,31.1,,0.0,1.4,3300000.0,,33.0,,,,33.0,21.4,7.0,31.1,,,26.95,0.6923,2.6282,0.3271,-2.2,-0.6,,2006,24.1,2.5394190871369293,1,-0.09128630705394192,0,2.6600660066006596,0,0,0,27.599999999892695,0.0,0.0,7.3333,0,33.0,0,1.0,1.0,0,2.5394190871369293,2.6600660066006596,0,1
